video_id,source_file,row_index,start_frame,end_frame,class_raw,duration_inclusive,bad_reasons,is_bad
V5,V5.xlsx,488,11412.0,11425.0,Lead Hook,14.0,,False
V5,V5.xlsx,489,11445.0,11452.0,Jab,8.0,,False
V5,V5.xlsx,490,11453.0,11459.0,Cross,7.0,,False
V5,V5.xlsx,491,11461.0,11469.0,Lead Hook,9.0,,False
V5,V5.xlsx,492,11470.0,11476.0,Cross,7.0,,False
V5,V5.xlsx,493,11477.0,11489.0,Lead Hook,13.0,,False
V5,V5.xlsx,494,11509.0,11514.0,Jab,6.0,,False
V5,V5.xlsx,495,11515.0,11523.0,Cross,9.0,,False
V5,V5.xlsx,496,11562.0,11567.0,Jab,6.0,,False
V5,V5.xlsx,497,11568.0,11576.0,Cross,9.0,,False
V5,V5.xlsx,498,11616.0,11621.0,Jab,6.0,,False
V5,V5.xlsx,499,11622.0,11628.0,Cross,7.0,,False
V5,V5.xlsx,500,11666.0,11671.0,Jab,6.0,,False
V5,V5.xlsx,501,11673.0,11680.0,Cross,8.0,,False
V5,V5.xlsx,502,11713.0,11719.0,Jab,7.0,,False
V5,V5.xlsx,503,11720.0,11727.0,Cross,8.0,,False
V5,V5.xlsx,504,11764.0,11769.0,Jab,6.0,,False
V5,V5.xlsx,505,11770.0,11778.0,Cross,9.0,,False
V5,V5.xlsx,506,11807.0,11815.0,Jab,9.0,,False
V5,V5.xlsx,507,11820.0,11828.0,Rear Uppercut,9.0,,False
V5,V5.xlsx,508,11830.0,11845.0,Lead Hook,16.0,,False
V5,V5.xlsx,509,11882.0,11888.0,Jab,7.0,,False
V5,V5.xlsx,510,11891.0,11900.0,Rear Uppercut,10.0,,False
V5,V5.xlsx,511,11901.0,11915.0,Lead Hook,15.0,,False
V5,V5.xlsx,512,12005.0,12013.0,Rear Uppercut,9.0,,False
V5,V5.xlsx,513,12014.0,12027.0,Lead Hook,14.0,,False
V5,V5.xlsx,514,12040.0,12047.0,Jab,8.0,,False
V5,V5.xlsx,515,12051.0,12058.0,Rear Uppercut,8.0,,False
V5,V5.xlsx,516,12059.0,12075.0,Lead Hook,17.0,,False
V5,V5.xlsx,517,12086.0,12093.0,Jab,8.0,,False
V5,V5.xlsx,518,12095.0,12103.0,Rear Uppercut,9.0,,False
V5,V5.xlsx,519,12104.0,12114.0,Lead Hook,11.0,,False
V5,V5.xlsx,520,12176.0,12184.0,Rear Uppercut,9.0,,False
V5,V5.xlsx,521,12244.0,12250.0,Jab,7.0,,False
V5,V5.xlsx,522,12252.0,12259.0,Rear Hook,8.0,,False
V5,V5.xlsx,523,12271.0,12284.0,Rear Hook,14.0,,False
V5,V5.xlsx,524,12307.0,12321.0,Rear Hook,15.0,,False
V5,V5.xlsx,525,12367.0,12371.0,Jab,5.0,,False
V5,V5.xlsx,526,12372.0,12377.0,Rear Hook,6.0,,False
V5,V5.xlsx,527,12385.0,12393.0,Rear Hook,9.0,,False
V5,V5.xlsx,528,12407.0,12419.0,Rear Hook,13.0,,False
V5,V5.xlsx,529,12450.0,12455.0,Jab,6.0,,False
V5,V5.xlsx,530,12457.0,12463.0,Rear Hook,7.0,,False
V5,V5.xlsx,531,12472.0,12481.0,Rear Hook,10.0,,False
V5,V5.xlsx,532,12495.0,12505.0,Rear Hook,11.0,,False
V5,V5.xlsx,533,12555.0,12560.0,Jab,6.0,,False
V5,V5.xlsx,534,12567.0,12561.0,Rear Hook,,end_before_start,True
V5,V5.xlsx,535,12575.0,12585.0,Rear Hook,11.0,,False
V5,V5.xlsx,536,12600.0,12612.0,Rear Hook,13.0,,False
V5,V5.xlsx,537,12652.0,12657.0,Jab,6.0,,False
V5,V5.xlsx,538,12666.0,12672.0,Lead Hook,7.0,,False
V5,V5.xlsx,539,12676.0,12686.0,Rear Uppercut,11.0,,False
V5,V5.xlsx,540,12724.0,12729.0,Jab,6.0,,False
V5,V5.xlsx,541,12732.0,12740.0,Lead Hook,9.0,,False
V5,V5.xlsx,542,12743.0,12756.0,Rear Uppercut,14.0,,False
V5,V5.xlsx,543,12779.0,12785.0,Jab,7.0,,False
V5,V5.xlsx,544,12787.0,12795.0,Lead Hook,9.0,,False
V5,V5.xlsx,545,12797.0,12810.0,Rear Uppercut,14.0,,False
V5,V5.xlsx,546,12822.0,12828.0,Jab,7.0,,False
V5,V5.xlsx,547,12829.0,12837.0,Lead Hook,9.0,,False
V5,V5.xlsx,548,12841.0,12851.0,Rear Uppercut,11.0,,False
V5,V5.xlsx,549,12858.0,12863.0,Jab,6.0,,False
V5,V5.xlsx,550,12865.0,12873.0,Lead Hook,9.0,,False
V5,V5.xlsx,551,12877.0,12886.0,Rear Uppercut,10.0,,False
V5,V5.xlsx,552,12902.0,12910.0,Lead Hook,9.0,,False
V5,V5.xlsx,553,12913.0,12922.0,Rear Uppercut,10.0,,False
V5,V5.xlsx,554,12928.0,12933.0,Jab,6.0,,False
V5,V5.xlsx,555,12935.0,12942.0,Lead Hook,8.0,,False
V5,V5.xlsx,556,12947.0,12957.0,Rear Uppercut,11.0,,False
V5,V5.xlsx,557,13098.0,13107.0,Cross,10.0,,False
V5,V5.xlsx,558,13252.0,13262.0,Cross,11.0,,False
V5,V5.xlsx,559,13439.0,13450.0,Cross,12.0,,False
V5,V5.xlsx,560,13636.0,13647.0,Cross,12.0,,False
V5,V5.xlsx,561,13681.0,13686.0,Jab,6.0,,False
V5,V5.xlsx,562,13692.0,13702.0,Lead Hook,11.0,,False
V5,V5.xlsx,563,13724.0,13729.0,Jab,6.0,,False
V5,V5.xlsx,564,13737.0,13751.0,Lead Uppercut,15.0,,False
V5,V5.xlsx,565,13787.0,13793.0,Jab,7.0,,False
V5,V5.xlsx,566,13797.0,13809.0,Lead Uppercut,13.0,,False
V5,V5.xlsx,567,13877.0,13883.0,Jab,7.0,,False
V5,V5.xlsx,568,13888.0,13901.0,Lead Uppercut,14.0,,False
V5,V5.xlsx,569,13944.0,13949.0,Jab,6.0,,False
V5,V5.xlsx,570,13996.0,14000.0,Jab,5.0,,False
V5,V5.xlsx,571,14001.0,14009.0,Cross,9.0,,False
V5,V5.xlsx,572,14018.0,14024.0,Rear Uppercut,7.0,,False
V5,V5.xlsx,573,14030.0,14038.0,Jab,9.0,,False
V5,V5.xlsx,574,14130.0,14139.0,Jab,10.0,,False
V5,V5.xlsx,575,14208.0,14218.0,Jab,11.0,,False
V5,V5.xlsx,576,14245.0,14255.0,Jab,11.0,,False
V5,V5.xlsx,577,14280.0,14289.0,Jab,10.0,,False
V5,V5.xlsx,578,14307.0,14315.0,Jab,9.0,,False
V5,V5.xlsx,579,14316.0,14327.0,Jab,12.0,,False
V5,V5.xlsx,580,14356.0,14365.0,Jab,10.0,,False
V5,V5.xlsx,581,14388.0,14397.0,Jab,10.0,,False
V5,V5.xlsx,582,14423.0,14433.0,Jab,11.0,,False
V5,V5.xlsx,583,14458.0,14469.0,Jab,12.0,,False
V5,V5.xlsx,584,14493.0,14501.0,Jab,9.0,,False
V5,V5.xlsx,585,14537.0,14547.0,Jab,11.0,,False
V5,V5.xlsx,586,14605.0,14624.0,Cross,20.0,,False
V5,V5.xlsx,587,14770.0,14777.0,Jab,8.0,,False
V5,V5.xlsx,588,14778.0,14786.0,Cross,9.0,,False
V5,V5.xlsx,589,14851.0,14860.0,Jab,10.0,,False
V5,V5.xlsx,590,14861.0,14869.0,Cross,9.0,,False
V5,V5.xlsx,591,14931.0,14948.0,Jab,18.0,,False
V5,V5.xlsx,592,14949.0,14956.0,Cross,8.0,,False
V5,V5.xlsx,593,14995.0,15008.0,Jab,14.0,,False
V5,V5.xlsx,594,15010.0,15019.0,Cross,10.0,,False
V5,V5.xlsx,595,15084.0,15095.0,Cross,12.0,,False
V5,V5.xlsx,596,15128.0,15149.0,Jab,22.0,,False
V5,V5.xlsx,597,15150.0,15164.0,Cross,15.0,,False
V6,V6.xlsx,0,157.0,171.0,Lead Uppercut,15.0,,False
V6,V6.xlsx,1,311.0,320.0,Lead Uppercut,10.0,,False
V6,V6.xlsx,2,348.0,356.0,Lead Uppercut,9.0,,False
V6,V6.xlsx,3,391.0,402.0,Lead Hook,12.0,,False
V6,V6.xlsx,4,402.0,415.0,Rear Hook,14.0,,False
V6,V6.xlsx,5,486.0,496.0,Lead Hook,11.0,,False
V6,V6.xlsx,6,541.0,549.0,Rear Uppercut,9.0,,False
V6,V6.xlsx,7,566.0,576.0,Lead Uppercut,11.0,,False
V6,V6.xlsx,8,5283.0,5301.0,Lead Hook,19.0,,False
V6,V6.xlsx,9,5377.0,5391.0,Lead Hook,15.0,,False
V6,V6.xlsx,10,5446.0,5461.0,Lead Hook,16.0,,False
V6,V6.xlsx,11,5521.0,5534.0,Lead Hook,14.0,,False
V6,V6.xlsx,12,5594.0,5609.0,Lead Hook,16.0,,False
V6,V6.xlsx,13,5667.0,5682.0,Lead Hook,16.0,,False
V6,V6.xlsx,14,5741.0,5758.0,Lead Hook,18.0,,False
V6,V6.xlsx,15,5819.0,5836.0,Lead Hook,18.0,,False
V6,V6.xlsx,16,5894.0,5911.0,Lead Hook,18.0,,False
V6,V6.xlsx,17,5976.0,5992.0,Lead Hook,17.0,,False
V6,V6.xlsx,18,6052.0,6070.0,Lead Hook,19.0,,False
V6,V6.xlsx,19,6128.0,6142.0,Lead Hook,15.0,,False
V6,V6.xlsx,20,6200.0,6215.0,Lead Hook,16.0,,False
V6,V6.xlsx,21,6285.0,6306.0,Lead Hook,22.0,,False
V6,V6.xlsx,22,6381.0,6398.0,Lead Hook,18.0,,False
V6,V6.xlsx,23,6468.0,6484.0,Lead Hook,17.0,,False
V6,V6.xlsx,24,6566.0,6588.0,Lead Hook,23.0,,False
V6,V6.xlsx,25,6674.0,6689.0,Lead Hook,16.0,,False
V6,V6.xlsx,26,6743.0,6758.0,Lead Hook,16.0,,False
V6,V6.xlsx,27,6816.0,6831.0,Lead Hook,16.0,,False
V6,V6.xlsx,28,6888.0,6903.0,Lead Hook,16.0,,False
V6,V6.xlsx,29,6966.0,6983.0,Lead Hook,18.0,,False
V6,V6.xlsx,30,7048.0,7068.0,Lead Hook,21.0,,False
V6,V6.xlsx,31,7128.0,7145.0,Lead Hook,18.0,,False
V6,V6.xlsx,32,7208.0,7222.0,Lead Hook,15.0,,False
V6,V6.xlsx,33,7285.0,7298.0,Lead Hook,14.0,,False
V6,V6.xlsx,34,7394.0,7409.0,Lead Hook,16.0,,False
V6,V6.xlsx,35,7467.0,7485.0,Lead Hook,19.0,,False
V6,V6.xlsx,36,7546.0,7561.0,Lead Hook,16.0,,False
V6,V6.xlsx,37,7618.0,7635.0,Lead Hook,18.0,,False
V6,V6.xlsx,38,7694.0,7709.0,Lead Hook,16.0,,False
V6,V6.xlsx,39,7906.0,7927.0,Rear Hook,22.0,,False
V6,V6.xlsx,40,8110.0,8128.0,Rear Hook,19.0,,False
V6,V6.xlsx,41,8183.0,8205.0,Rear Hook,23.0,,False
V6,V6.xlsx,42,8247.0,8268.0,Rear Hook,22.0,,False
V6,V6.xlsx,43,8306.0,8322.0,Rear Hook,17.0,,False
V6,V6.xlsx,44,8368.0,8385.0,Rear Hook,18.0,,False
V6,V6.xlsx,45,8447.0,8466.0,Rear Hook,20.0,,False
V6,V6.xlsx,46,8514.0,8531.0,Rear Hook,18.0,,False
V6,V6.xlsx,47,8576.0,8596.0,Rear Hook,21.0,,False
V6,V6.xlsx,48,8639.0,8657.0,Rear Hook,19.0,,False
V6,V6.xlsx,49,8702.0,8721.0,Rear Hook,20.0,,False
V6,V6.xlsx,50,8765.0,8782.0,Rear Hook,18.0,,False
V6,V6.xlsx,51,8824.0,8842.0,Rear Hook,19.0,,False
V6,V6.xlsx,52,8886.0,8905.0,Rear Hook,20.0,,False
V6,V6.xlsx,53,8949.0,8969.0,Rear Hook,21.0,,False
V6,V6.xlsx,54,9011.0,9029.0,Rear Hook,19.0,,False
V6,V6.xlsx,55,9070.0,9089.0,Rear Hook,20.0,,False
V6,V6.xlsx,56,9167.0,9189.0,Lead Hook,23.0,,False
V6,V6.xlsx,57,9203.0,9223.0,Lead Hook,21.0,,False
V6,V6.xlsx,58,9232.0,9256.0,Rear Hook,25.0,,False
V6,V6.xlsx,59,9283.0,9301.0,Lead Hook,19.0,,False
V6,V6.xlsx,60,9318.0,9339.0,Lead Hook,22.0,,False
V6,V6.xlsx,61,9358.0,9381.0,Rear Hook,24.0,,False
V6,V6.xlsx,62,9419.0,9436.0,Lead Hook,18.0,,False
V6,V6.xlsx,63,9460.0,9480.0,Lead Hook,21.0,,False
V6,V6.xlsx,64,9506.0,9528.0,Rear Hook,23.0,,False
V6,V6.xlsx,65,9559.0,9574.0,Lead Hook,16.0,,False
V6,V6.xlsx,66,9580.0,9596.0,Lead Hook,17.0,,False
V6,V6.xlsx,67,9611.0,9633.0,Rear Hook,23.0,,False
V6,V6.xlsx,68,9657.0,9675.0,Lead Hook,19.0,,False
V6,V6.xlsx,69,9681.0,9703.0,Lead Hook,23.0,,False
V6,V6.xlsx,70,9717.0,9734.0,Rear Hook,18.0,,False
V6,V6.xlsx,71,9792.0,9807.0,Lead Hook,16.0,,False
V6,V6.xlsx,72,9820.0,9836.0,Lead Hook,17.0,,False
V6,V6.xlsx,73,9850.0,9874.0,Rear Hook,25.0,,False
V6,V6.xlsx,74,9949.0,9966.0,Lead Hook,18.0,,False
V6,V6.xlsx,75,9973.0,9988.0,Lead Hook,16.0,,False
V6,V6.xlsx,76,9994.0,10014.0,Rear Hook,21.0,,False
V6,V6.xlsx,77,10047.0,10063.0,Lead Hook,17.0,,False
V6,V6.xlsx,78,10077.0,10091.0,Lead Hook,15.0,,False
V6,V6.xlsx,79,10095.0,10117.0,Rear Hook,23.0,,False
V6,V6.xlsx,80,10200.0,10216.0,Lead Hook,17.0,,False
V6,V6.xlsx,81,10224.0,10238.0,Lead Hook,15.0,,False
V6,V6.xlsx,82,10242.0,10260.0,Rear Hook,19.0,,False
V6,V6.xlsx,83,10322.0,10336.0,Lead Hook,15.0,,False
V6,V6.xlsx,84,10342.0,10356.0,Lead Hook,15.0,,False
V6,V6.xlsx,85,10358.0,10377.0,Rear Hook,20.0,,False
V6,V6.xlsx,86,10442.0,10457.0,Lead Hook,16.0,,False
V6,V6.xlsx,87,10461.0,10475.0,Lead Hook,15.0,,False
V6,V6.xlsx,88,10476.0,10492.0,Rear Hook,17.0,,False
V6,V6.xlsx,89,10550.0,10565.0,Lead Hook,16.0,,False
V6,V6.xlsx,90,10570.0,10584.0,Lead Hook,15.0,,False
V6,V6.xlsx,91,10588.0,10608.0,Rear Hook,21.0,,False
V6,V6.xlsx,92,10676.0,10691.0,Lead Hook,16.0,,False
V6,V6.xlsx,93,10698.0,10712.0,Lead Hook,15.0,,False
V6,V6.xlsx,94,10715.0,10737.0,Rear Hook,23.0,,False
V6,V6.xlsx,95,10777.0,10792.0,Lead Hook,16.0,,False
V6,V6.xlsx,96,10799.0,10813.0,Lead Hook,15.0,,False
V6,V6.xlsx,97,10838.0,10855.0,Rear Hook,18.0,,False
V6,V6.xlsx,98,12831.0,12851.0,Lead Hook,21.0,,False
V6,V6.xlsx,99,12844.0,12869.0,Rear Hook,26.0,,False
V6,V6.xlsx,100,12845.0,12869.0,Rear Hook,25.0,,False
V6,V6.xlsx,101,13054.0,13076.0,Lead Hook,23.0,,False
V6,V6.xlsx,102,13070.0,13093.0,Rear Hook,24.0,,False
V6,V6.xlsx,103,13147.0,13162.0,Lead Hook,16.0,,False
V6,V6.xlsx,104,13158.0,13172.0,Rear Hook,15.0,,False
V6,V6.xlsx,105,13217.0,13232.0,Lead Hook,16.0,,False
V6,V6.xlsx,106,13228.0,13243.0,Rear Hook,16.0,,False
V6,V6.xlsx,107,13289.0,13304.0,Lead Hook,16.0,,False
V6,V6.xlsx,108,13300.0,13314.0,Rear Hook,15.0,,False
V6,V6.xlsx,109,13361.0,13376.0,Lead Hook,16.0,,False
V6,V6.xlsx,110,13371.0,13386.0,Rear Hook,16.0,,False
V6,V6.xlsx,111,13440.0,13453.0,Lead Hook,14.0,,False
V6,V6.xlsx,112,13448.0,13464.0,Rear Hook,17.0,,False
V6,V6.xlsx,113,13511.0,13527.0,Lead Hook,17.0,,False
V6,V6.xlsx,114,13521.0,13537.0,Rear Hook,17.0,,False
V6,V6.xlsx,115,13580.0,13594.0,Lead Hook,15.0,,False
V6,V6.xlsx,116,13590.0,13606.0,Rear Hook,17.0,,False
V6,V6.xlsx,117,13659.0,13675.0,Lead Hook,17.0,,False
V6,V6.xlsx,118,13669.0,13685.0,Rear Hook,17.0,,False
V6,V6.xlsx,119,13735.0,13749.0,Lead Hook,15.0,,False
V6,V6.xlsx,120,13746.0,13760.0,Rear Hook,15.0,,False
V6,V6.xlsx,121,13817.0,13833.0,Lead Hook,17.0,,False
V6,V6.xlsx,122,13828.0,13844.0,Rear Hook,17.0,,False
V6,V6.xlsx,123,13893.0,13909.0,Lead Hook,17.0,,False
V6,V6.xlsx,124,13904.0,13920.0,Rear Hook,17.0,,False
V6,V6.xlsx,125,13970.0,13985.0,Lead Hook,16.0,,False
V6,V6.xlsx,126,13980.0,13995.0,Rear Hook,16.0,,False
V6,V6.xlsx,127,14041.0,14055.0,Lead Hook,15.0,,False
V6,V6.xlsx,128,14051.0,14064.0,Rear Hook,14.0,,False
V6,V6.xlsx,129,14105.0,14119.0,Lead Hook,15.0,,False
V6,V6.xlsx,130,14115.0,14128.0,Rear Hook,14.0,,False
V6,V6.xlsx,131,14169.0,14181.0,Lead Hook,13.0,,False
V6,V6.xlsx,132,14178.0,14193.0,Rear Hook,16.0,,False
V6,V6.xlsx,133,14232.0,14247.0,Lead Hook,16.0,,False
V6,V6.xlsx,134,14242.0,14257.0,Rear Hook,16.0,,False
V6,V6.xlsx,135,14296.0,14310.0,Lead Hook,15.0,,False
V6,V6.xlsx,136,14305.0,14320.0,Rear Hook,16.0,,False
V6,V6.xlsx,137,14363.0,14376.0,Lead Hook,14.0,,False
V6,V6.xlsx,138,14372.0,14387.0,Rear Hook,16.0,,False
V6,V6.xlsx,139,14428.0,14438.0,Lead Hook,11.0,,False
V6,V6.xlsx,140,14436.0,14450.0,Rear Hook,15.0,,False
V6,V6.xlsx,141,14493.0,14507.0,Lead Hook,15.0,,False
V6,V6.xlsx,142,14505.0,14521.0,Rear Hook,17.0,,False
V6,V6.xlsx,143,14705.0,14727.0,Lead Uppercut,23.0,,False
V6,V6.xlsx,144,14778.0,14799.0,Lead Uppercut,22.0,,False
V6,V6.xlsx,145,14849.0,14869.0,Lead Uppercut,21.0,,False
V6,V6.xlsx,146,15165.0,15184.0,Lead Uppercut,20.0,,False
V6,V6.xlsx,147,15213.0,15236.0,Lead Uppercut,24.0,,False
V6,V6.xlsx,148,15279.0,15299.0,Lead Uppercut,21.0,,False
V6,V6.xlsx,149,15340.0,15357.0,Lead Uppercut,18.0,,False
V6,V6.xlsx,150,15401.0,15421.0,Lead Hook,21.0,,False
V6,V6.xlsx,151,15448.0,15468.0,Lead Uppercut,21.0,,False
V6,V6.xlsx,152,15474.0,15492.0,Rear Uppercut,19.0,,False
V6,V6.xlsx,153,15526.0,15546.0,Lead Uppercut,21.0,,False
V6,V6.xlsx,154,15555.0,15572.0,Rear Uppercut,18.0,,False
V6,V6.xlsx,155,15615.0,15633.0,Lead Uppercut,19.0,,False
V6,V6.xlsx,156,15641.0,15658.0,Rear Uppercut,18.0,,False
V6,V6.xlsx,157,15707.0,15726.0,Lead Uppercut,20.0,,False
V6,V6.xlsx,158,15730.0,15747.0,Rear Uppercut,18.0,,False
V6,V6.xlsx,159,15798.0,15817.0,Lead Uppercut,20.0,,False
V6,V6.xlsx,160,15812.0,15829.0,Rear Uppercut,18.0,,False
V6,V6.xlsx,161,15891.0,15903.0,Lead Uppercut,13.0,,False
V6,V6.xlsx,162,15901.0,15916.0,Rear Uppercut,16.0,,False
V6,V6.xlsx,163,15960.0,15973.0,Lead Uppercut,14.0,,False
V6,V6.xlsx,164,15971.0,15984.0,Rear Uppercut,14.0,,False
V6,V6.xlsx,165,16014.0,16028.0,Lead Uppercut,15.0,,False
V6,V6.xlsx,166,16026.0,16038.0,Rear Uppercut,13.0,,False
V6,V6.xlsx,167,16059.0,16071.0,Lead Uppercut,13.0,,False
V6,V6.xlsx,168,16069.0,16080.0,Rear Uppercut,12.0,,False
V6,V6.xlsx,169,16100.0,16111.0,Lead Uppercut,12.0,,False
V6,V6.xlsx,170,16103.0,16122.0,Rear Uppercut,20.0,,False
V6,V6.xlsx,171,16249.0,16267.0,Lead Uppercut,19.0,,False
V6,V6.xlsx,172,16262.0,16276.0,Rear Uppercut,15.0,,False
V6,V6.xlsx,173,16280.0,16304.0,Lead Uppercut,25.0,,False
V6,V6.xlsx,174,16321.0,16337.0,Lead Uppercut,17.0,,False
V6,V6.xlsx,175,16332.0,16346.0,Rear Uppercut,15.0,,False
V6,V6.xlsx,176,16367.0,16381.0,Lead Uppercut,15.0,,False
V6,V6.xlsx,177,16377.0,16390.0,Rear Uppercut,14.0,,False
V6,V6.xlsx,178,16403.0,16417.0,Lead Uppercut,15.0,,False
V6,V6.xlsx,179,16414.0,16428.0,Rear Uppercut,15.0,,False
V6,V6.xlsx,180,16469.0,16482.0,Lead Uppercut,14.0,,False
V6,V6.xlsx,181,16481.0,16495.0,Rear Uppercut,15.0,,False
V6,V6.xlsx,182,16523.0,16538.0,Lead Uppercut,16.0,,False
V6,V6.xlsx,183,16534.0,16548.0,Rear Uppercut,15.0,,False
V6,V6.xlsx,184,16579.0,16595.0,Lead Uppercut,17.0,,False
V6,V6.xlsx,185,16592.0,16607.0,Rear Uppercut,16.0,,False
V6,V6.xlsx,186,16669.0,16680.0,Lead Uppercut,12.0,,False
V6,V6.xlsx,187,16682.0,16695.0,Rear Uppercut,14.0,,False
V6,V6.xlsx,188,16727.0,16737.0,Lead Uppercut,11.0,,False
V6,V6.xlsx,189,16738.0,16752.0,Rear Uppercut,15.0,,False
V6,V6.xlsx,190,16806.0,16818.0,Lead Uppercut,13.0,,False
V6,V6.xlsx,191,16816.0,16831.0,Rear Uppercut,16.0,,False
V6,V6.xlsx,192,16858.0,16874.0,Lead Uppercut,17.0,,False
V6,V6.xlsx,193,16868.0,16883.0,Rear Uppercut,16.0,,False
V6,V6.xlsx,194,16918.0,16930.0,Lead Uppercut,13.0,,False
V6,V6.xlsx,195,16925.0,16938.0,Rear Uppercut,14.0,,False
V6,V6.xlsx,196,16988.0,17000.0,Lead Uppercut,13.0,,False
V6,V6.xlsx,197,16996.0,17008.0,Rear Uppercut,13.0,,False
V6,V6.xlsx,198,17050.0,17062.0,Lead Uppercut,13.0,,False
V6,V6.xlsx,199,17056.0,17066.0,Rear Uppercut,11.0,,False
V6,V6.xlsx,200,17139.0,17150.0,Lead Uppercut,12.0,,False
V6,V6.xlsx,201,17147.0,17160.0,Rear Uppercut,14.0,,False
V6,V6.xlsx,202,17215.0,17226.0,Lead Uppercut,12.0,,False
V6,V6.xlsx,203,17223.0,17234.0,Rear Uppercut,12.0,,False
V6,V6.xlsx,204,17276.0,17287.0,Lead Uppercut,12.0,,False
V6,V6.xlsx,205,17282.0,17293.0,Rear Uppercut,12.0,,False
V6,V6.xlsx,206,17333.0,17344.0,Lead Uppercut,12.0,,False
V6,V6.xlsx,207,17342.0,17352.0,Rear Uppercut,11.0,,False
V6,V6.xlsx,208,17393.0,17406.0,Lead Uppercut,14.0,,False
V6,V6.xlsx,209,17402.0,17412.0,Rear Uppercut,11.0,,False
V6,V6.xlsx,210,17488.0,17500.0,Lead Uppercut,13.0,,False
V6,V6.xlsx,211,17496.0,17507.0,Rear Uppercut,12.0,,False
V6,V6.xlsx,212,17545.0,17555.0,Lead Uppercut,11.0,,False
V6,V6.xlsx,213,17553.0,17564.0,Rear Uppercut,12.0,,False
V6,V6.xlsx,214,17600.0,17615.0,Lead Uppercut,16.0,,False
V6,V6.xlsx,215,17610.0,17622.0,Rear Uppercut,13.0,,False
V6,V6.xlsx,216,17683.0,17694.0,Lead Uppercut,12.0,,False
V6,V6.xlsx,217,17692.0,17703.0,Rear Uppercut,12.0,,False
V6,V6.xlsx,218,17748.0,17758.0,Lead Uppercut,11.0,,False
V6,V6.xlsx,219,17756.0,17771.0,Rear Uppercut,16.0,,False
V6,V6.xlsx,220,17813.0,17825.0,Lead Uppercut,13.0,,False
V6,V6.xlsx,221,17821.0,17833.0,Rear Uppercut,13.0,,False
V6,V6.xlsx,222,17878.0,17889.0,Lead Uppercut,12.0,,False
V6,V6.xlsx,223,17886.0,17899.0,Rear Uppercut,14.0,,False
V6,V6.xlsx,224,17943.0,17957.0,Lead Uppercut,15.0,,False
V6,V6.xlsx,225,17953.0,17966.0,Rear Uppercut,14.0,,False
V6,V6.xlsx,226,18014.0,18029.0,Lead Uppercut,16.0,,False
V6,V6.xlsx,227,18024.0,18037.0,Rear Uppercut,14.0,,False
V6,V6.xlsx,228,18099.0,18112.0,Lead Uppercut,14.0,,False
V6,V6.xlsx,229,18107.0,18120.0,Rear Uppercut,14.0,,False
V6,V6.xlsx,230,18185.0,18196.0,Lead Uppercut,12.0,,False
V6,V6.xlsx,231,18195.0,18208.0,Rear Uppercut,14.0,,False
V6,V6.xlsx,232,18320.0,18332.0,Lead Uppercut,13.0,,False
V6,V6.xlsx,233,18329.0,18341.0,Rear Uppercut,13.0,,False
V6,V6.xlsx,234,18413.0,18424.0,Lead Uppercut,12.0,,False
V6,V6.xlsx,235,18421.0,18434.0,Rear Uppercut,14.0,,False
V6,V6.xlsx,236,18487.0,18502.0,Lead Uppercut,16.0,,False
V6,V6.xlsx,237,18495.0,18509.0,Rear Uppercut,15.0,,False
V6,V6.xlsx,238,18584.0,18597.0,Lead Uppercut,14.0,,False
V6,V6.xlsx,239,18593.0,18603.0,Rear Uppercut,11.0,,False
V6,V6.xlsx,240,18691.0,18703.0,Lead Uppercut,13.0,,False
V6,V6.xlsx,241,18700.0,18713.0,Rear Uppercut,14.0,,False
V6,V6.xlsx,242,18779.0,18793.0,Lead Uppercut,15.0,,False
V6,V6.xlsx,243,18789.0,18800.0,Rear Uppercut,12.0,,False
V6,V6.xlsx,244,18868.0,18882.0,Lead Uppercut,15.0,,False
V6,V6.xlsx,245,18877.0,18888.0,Rear Uppercut,12.0,,False
V6,V6.xlsx,246,18950.0,18964.0,Lead Uppercut,15.0,,False
V6,V6.xlsx,247,18960.0,18972.0,Rear Uppercut,13.0,,False
V6,V6.xlsx,248,19087.0,19102.0,Lead Uppercut,16.0,,False
V6,V6.xlsx,249,19096.0,19106.0,Rear Uppercut,11.0,,False
V6,V6.xlsx,250,19238.0,19249.0,Lead Uppercut,12.0,,False
V6,V6.xlsx,251,19245.0,19257.0,Rear Uppercut,13.0,,False
V6,V6.xlsx,252,19347.0,19360.0,Lead Uppercut,14.0,,False
V6,V6.xlsx,253,19355.0,19367.0,Rear Uppercut,13.0,,False
V6,V6.xlsx,254,19422.0,19435.0,Lead Uppercut,14.0,,False
V6,V6.xlsx,255,19430.0,19442.0,Rear Uppercut,13.0,,False
V6,V6.xlsx,256,19795.0,19809.0,Lead Uppercut,15.0,,False
V6,V6.xlsx,257,19840.0,19856.0,Lead Uppercut,17.0,,False
V6,V6.xlsx,258,19953.0,19977.0,Rear Uppercut,25.0,,False
V6,V6.xlsx,259,19987.0,20007.0,Rear Uppercut,21.0,,False
V6,V6.xlsx,260,20028.0,20046.0,Lead Uppercut,19.0,,False
V6,V6.xlsx,261,20069.0,20085.0,Rear Uppercut,17.0,,False
V6,V6.xlsx,262,20096.0,20109.0,Lead Uppercut,14.0,,False
V6,V6.xlsx,263,20118.0,20136.0,Lead Uppercut,19.0,,False
V6,V6.xlsx,264,20287.0,20298.0,Rear Uppercut,12.0,,False
