clip_dir,label,video_id,center_frame,clip_start,clip_end,clip_length,punch_type,split
data/processed/clips/uppercut_V7_006384_v001793,2,V7.mp4,6384,6376,6387,12,uppercut,val
data/processed/clips/hook_V7_006923_v001794,1,V7.mp4,6923,6915,6926,12,hook,val
data/processed/clips/uppercut_V7_007128_v001795,2,V7.mp4,7128,7120,7131,12,uppercut,val
data/processed/clips/straight_V7_007170_v001796,0,V7.mp4,7170,7162,7173,12,straight,val
data/processed/clips/uppercut_V7_007267_v001797,2,V7.mp4,7267,7259,7270,12,uppercut,val
data/processed/clips/hook_V7_007385_v001798,1,V7.mp4,7385,7377,7388,12,hook,val
data/processed/clips/uppercut_V7_007445_v001799,2,V7.mp4,7445,7437,7448,12,uppercut,val
data/processed/clips/uppercut_V7_007624_v001800,2,V7.mp4,7624,7616,7627,12,uppercut,val
data/processed/clips/hook_V7_007753_v001801,1,V7.mp4,7753,7745,7756,12,hook,val
data/processed/clips/uppercut_V7_007770_v001802,2,V7.mp4,7770,7762,7773,12,uppercut,val
data/processed/clips/uppercut_V7_007844_v001803,2,V7.mp4,7844,7836,7847,12,uppercut,val
data/processed/clips/hook_V7_007952_v001804,1,V7.mp4,7952,7944,7955,12,hook,val
data/processed/clips/hook_V7_007977_v001805,1,V7.mp4,7977,7969,7980,12,hook,val
data/processed/clips/uppercut_V7_008167_v001806,2,V7.mp4,8167,8159,8170,12,uppercut,val
data/processed/clips/straight_V7_009251_v001807,0,V7.mp4,9251,9243,9254,12,straight,val
data/processed/clips/straight_V7_010216_v001808,0,V7.mp4,10216,10208,10219,12,straight,val
data/processed/clips/straight_V7_010393_v001809,0,V7.mp4,10393,10385,10396,12,straight,val
data/processed/clips/hook_V7_010616_v001810,1,V7.mp4,10616,10608,10619,12,hook,val
data/processed/clips/straight_V7_010763_v001811,0,V7.mp4,10763,10755,10766,12,straight,val
data/processed/clips/hook_V7_010981_v001812,1,V7.mp4,10981,10973,10984,12,hook,val
data/processed/clips/straight_V7_011120_v001813,0,V7.mp4,11120,11112,11123,12,straight,val
data/processed/clips/straight_V7_011128_v001814,0,V7.mp4,11128,11120,11131,12,straight,val
data/processed/clips/straight_V7_011135_v001815,0,V7.mp4,11135,11127,11138,12,straight,val
data/processed/clips/straight_V7_011269_v001816,0,V7.mp4,11269,11261,11272,12,straight,val
data/processed/clips/straight_V7_011469_v001817,0,V7.mp4,11469,11461,11472,12,straight,val
data/processed/clips/hook_V7_011476_v001818,1,V7.mp4,11476,11468,11479,12,hook,val
data/processed/clips/straight_V7_011626_v001819,0,V7.mp4,11626,11618,11629,12,straight,val
data/processed/clips/hook_V7_011640_v001820,1,V7.mp4,11640,11632,11643,12,hook,val
data/processed/clips/straight_V7_011829_v001821,0,V7.mp4,11829,11821,11832,12,straight,val
data/processed/clips/straight_V7_011970_v001822,0,V7.mp4,11970,11962,11973,12,straight,val
data/processed/clips/hook_V7_011976_v001823,1,V7.mp4,11976,11968,11979,12,hook,val
data/processed/clips/uppercut_V7_011988_v001824,2,V7.mp4,11988,11980,11991,12,uppercut,val
data/processed/clips/hook_V7_012184_v001825,1,V7.mp4,12184,12176,12187,12,hook,val
data/processed/clips/uppercut_V7_012193_v001826,2,V7.mp4,12193,12185,12196,12,uppercut,val
data/processed/clips/straight_V7_012415_v001827,0,V7.mp4,12415,12407,12418,12,straight,val
data/processed/clips/hook_V7_012437_v001828,1,V7.mp4,12437,12429,12440,12,hook,val
data/processed/clips/uppercut_V7_012444_v001829,2,V7.mp4,12444,12436,12447,12,uppercut,val
data/processed/clips/hook_V7_012620_v001830,1,V7.mp4,12620,12612,12623,12,hook,val
data/processed/clips/uppercut_V7_012628_v001831,2,V7.mp4,12628,12620,12631,12,uppercut,val
data/processed/clips/straight_V7_012774_v001832,0,V7.mp4,12774,12766,12777,12,straight,val
data/processed/clips/uppercut_V7_012798_v001833,2,V7.mp4,12798,12790,12801,12,uppercut,val
data/processed/clips/straight_V7_012971_v001834,0,V7.mp4,12971,12963,12974,12,straight,val
data/processed/clips/straight_V7_012978_v001835,0,V7.mp4,12978,12970,12981,12,straight,val
data/processed/clips/straight_V7_012984_v001836,0,V7.mp4,12984,12976,12987,12,straight,val
data/processed/clips/uppercut_V7_013000_v001837,2,V7.mp4,13000,12992,13003,12,uppercut,val
data/processed/clips/straight_V7_013160_v001838,0,V7.mp4,13160,13152,13163,12,straight,val
data/processed/clips/uppercut_V7_013177_v001839,2,V7.mp4,13177,13169,13180,12,uppercut,val
data/processed/clips/straight_V7_013309_v001840,0,V7.mp4,13309,13301,13312,12,straight,val
data/processed/clips/hook_V7_013336_v001841,1,V7.mp4,13336,13328,13339,12,hook,val
data/processed/clips/uppercut_V7_013349_v001842,2,V7.mp4,13349,13341,13352,12,uppercut,val
data/processed/clips/uppercut_V7_013502_v001843,2,V7.mp4,13502,13494,13505,12,uppercut,val
data/processed/clips/straight_V7_013634_v001844,0,V7.mp4,13634,13626,13637,12,straight,val
data/processed/clips/uppercut_V7_013646_v001845,2,V7.mp4,13646,13638,13649,12,uppercut,val
data/processed/clips/straight_V7_013791_v001846,0,V7.mp4,13791,13783,13794,12,straight,val
data/processed/clips/straight_V7_013805_v001847,0,V7.mp4,13805,13797,13808,12,straight,val
data/processed/clips/hook_V7_013812_v001848,1,V7.mp4,13812,13804,13815,12,hook,val
data/processed/clips/uppercut_V7_013818_v001849,2,V7.mp4,13818,13810,13821,12,uppercut,val
data/processed/clips/hook_V7_013822_v001850,1,V7.mp4,13822,13814,13825,12,hook,val
data/processed/clips/straight_V7_013963_v001851,0,V7.mp4,13963,13955,13966,12,straight,val
data/processed/clips/uppercut_V7_013978_v001852,2,V7.mp4,13978,13970,13981,12,uppercut,val
data/processed/clips/straight_V7_014155_v001853,0,V7.mp4,14155,14147,14158,12,straight,val
data/processed/clips/hook_V7_014169_v001854,1,V7.mp4,14169,14161,14172,12,hook,val
data/processed/clips/uppercut_V7_014177_v001855,2,V7.mp4,14177,14169,14180,12,uppercut,val
data/processed/clips/uppercut_V7_014406_v001856,2,V7.mp4,14406,14398,14409,12,uppercut,val
data/processed/clips/straight_V7_014624_v001857,0,V7.mp4,14624,14616,14627,12,straight,val
data/processed/clips/uppercut_V7_014656_v001858,2,V7.mp4,14656,14648,14659,12,uppercut,val
data/processed/clips/straight_V7_014787_v001859,0,V7.mp4,14787,14779,14790,12,straight,val
data/processed/clips/uppercut_V7_014795_v001860,2,V7.mp4,14795,14787,14798,12,uppercut,val
data/processed/clips/straight_V7_015039_v001861,0,V7.mp4,15039,15031,15042,12,straight,val
data/processed/clips/uppercut_V7_015048_v001862,2,V7.mp4,15048,15040,15051,12,uppercut,val
data/processed/clips/uppercut_V7_015206_v001863,2,V7.mp4,15206,15198,15209,12,uppercut,val
data/processed/clips/uppercut_V7_015384_v001864,2,V7.mp4,15384,15376,15387,12,uppercut,val
data/processed/clips/uppercut_V7_015524_v001865,2,V7.mp4,15524,15516,15527,12,uppercut,val
data/processed/clips/straight_V7_015835_v001866,0,V7.mp4,15835,15827,15838,12,straight,val
data/processed/clips/straight_V7_016133_v001867,0,V7.mp4,16133,16125,16136,12,straight,val
data/processed/clips/straight_V7_016149_v001868,0,V7.mp4,16149,16141,16152,12,straight,val
data/processed/clips/straight_V7_016253_v001869,0,V7.mp4,16253,16245,16256,12,straight,val
data/processed/clips/straight_V7_016339_v001870,0,V7.mp4,16339,16331,16342,12,straight,val
data/processed/clips/straight_V7_016348_v001871,0,V7.mp4,16348,16340,16351,12,straight,val
data/processed/clips/hook_V7_016378_v001872,1,V7.mp4,16378,16370,16381,12,hook,val
data/processed/clips/straight_V7_016477_v001873,0,V7.mp4,16477,16469,16480,12,straight,val
data/processed/clips/uppercut_V7_016496_v001874,2,V7.mp4,16496,16488,16499,12,uppercut,val
data/processed/clips/uppercut_V7_016816_v001875,2,V7.mp4,16816,16808,16819,12,uppercut,val
data/processed/clips/straight_V7_016983_v001876,0,V7.mp4,16983,16975,16986,12,straight,val
data/processed/clips/uppercut_V7_016991_v001877,2,V7.mp4,16991,16983,16994,12,uppercut,val
data/processed/clips/uppercut_V7_017167_v001878,2,V7.mp4,17167,17159,17170,12,uppercut,val
data/processed/clips/uppercut_V7_017330_v001879,2,V7.mp4,17330,17322,17333,12,uppercut,val
data/processed/clips/hook_V7_017344_v001880,1,V7.mp4,17344,17336,17347,12,hook,val
data/processed/clips/straight_V7_017356_v001881,0,V7.mp4,17356,17348,17359,12,straight,val
data/processed/clips/uppercut_V7_017461_v001882,2,V7.mp4,17461,17453,17464,12,uppercut,val
data/processed/clips/uppercut_V7_017462_v001883,2,V7.mp4,17462,17454,17465,12,uppercut,val
data/processed/clips/hook_V7_017470_v001884,1,V7.mp4,17470,17462,17473,12,hook,val
data/processed/clips/straight_V7_017810_v001885,0,V7.mp4,17810,17802,17813,12,straight,val
data/processed/clips/none_V7_017929_v001886,3,V7.mp4,17929,17921,17932,12,none,val
data/processed/clips/none_V7_017932_v001887,3,V7.mp4,17932,17924,17935,12,none,val
data/processed/clips/none_V7_017933_v001888,3,V7.mp4,17933,17925,17936,12,none,val
data/processed/clips/straight_V7_018237_v001889,0,V7.mp4,18237,18229,18240,12,straight,val
data/processed/clips/uppercut_V7_018247_v001890,2,V7.mp4,18247,18239,18250,12,uppercut,val
data/processed/clips/straight_V7_018386_v001891,0,V7.mp4,18386,18378,18389,12,straight,val
data/processed/clips/uppercut_V7_018611_v001892,2,V7.mp4,18611,18603,18614,12,uppercut,val
data/processed/clips/none_V7_018646_v001893,3,V7.mp4,18646,18638,18649,12,none,val
data/processed/clips/none_V7_018662_v001894,3,V7.mp4,18662,18654,18665,12,none,val
data/processed/clips/none_V7_018667_v001895,3,V7.mp4,18667,18659,18670,12,none,val
data/processed/clips/none_V7_018668_v001896,3,V7.mp4,18668,18660,18671,12,none,val
data/processed/clips/none_V7_018670_v001897,3,V7.mp4,18670,18662,18673,12,none,val
data/processed/clips/none_V7_018671_v001898,3,V7.mp4,18671,18663,18674,12,none,val
data/processed/clips/none_V7_018676_v001899,3,V7.mp4,18676,18668,18679,12,none,val
data/processed/clips/none_V7_018677_v001900,3,V7.mp4,18677,18669,18680,12,none,val
data/processed/clips/none_V7_018681_v001901,3,V7.mp4,18681,18673,18684,12,none,val
data/processed/clips/none_V7_018682_v001902,3,V7.mp4,18682,18674,18685,12,none,val
data/processed/clips/none_V7_018685_v001903,3,V7.mp4,18685,18677,18688,12,none,val
data/processed/clips/none_V7_018690_v001904,3,V7.mp4,18690,18682,18693,12,none,val
data/processed/clips/none_V7_018697_v001905,3,V7.mp4,18697,18689,18700,12,none,val
data/processed/clips/none_V7_018698_v001906,3,V7.mp4,18698,18690,18701,12,none,val
data/processed/clips/straight_V7_018818_v001907,0,V7.mp4,18818,18810,18821,12,straight,val
data/processed/clips/uppercut_V7_018826_v001908,2,V7.mp4,18826,18818,18829,12,uppercut,val
data/processed/clips/uppercut_V7_019059_v001909,2,V7.mp4,19059,19051,19062,12,uppercut,val
data/processed/clips/none_V7_019105_v001910,3,V7.mp4,19105,19097,19108,12,none,val
data/processed/clips/none_V7_019106_v001911,3,V7.mp4,19106,19098,19109,12,none,val
data/processed/clips/none_V7_019110_v001912,3,V7.mp4,19110,19102,19113,12,none,val
data/processed/clips/none_V7_019115_v001913,3,V7.mp4,19115,19107,19118,12,none,val
data/processed/clips/none_V7_019116_v001914,3,V7.mp4,19116,19108,19119,12,none,val
data/processed/clips/none_V7_019117_v001915,3,V7.mp4,19117,19109,19120,12,none,val
data/processed/clips/none_V7_019118_v001916,3,V7.mp4,19118,19110,19121,12,none,val
data/processed/clips/none_V7_019119_v001917,3,V7.mp4,19119,19111,19122,12,none,val
data/processed/clips/none_V7_019123_v001918,3,V7.mp4,19123,19115,19126,12,none,val
data/processed/clips/none_V7_019125_v001919,3,V7.mp4,19125,19117,19128,12,none,val
data/processed/clips/none_V7_019127_v001920,3,V7.mp4,19127,19119,19130,12,none,val
data/processed/clips/none_V7_019129_v001921,3,V7.mp4,19129,19121,19132,12,none,val
data/processed/clips/straight_V7_019212_v001922,0,V7.mp4,19212,19204,19215,12,straight,val
data/processed/clips/uppercut_V7_019253_v001923,2,V7.mp4,19253,19245,19256,12,uppercut,val
data/processed/clips/hook_V7_019376_v001924,1,V7.mp4,19376,19368,19379,12,hook,val
data/processed/clips/straight_V7_019384_v001925,0,V7.mp4,19384,19376,19387,12,straight,val
data/processed/clips/uppercut_V7_019391_v001926,2,V7.mp4,19391,19383,19394,12,uppercut,val
data/processed/clips/straight_V7_019517_v001927,0,V7.mp4,19517,19509,19520,12,straight,val
data/processed/clips/uppercut_V7_019553_v001928,2,V7.mp4,19553,19545,19556,12,uppercut,val
data/processed/clips/straight_V7_019676_v001929,0,V7.mp4,19676,19668,19679,12,straight,val
data/processed/clips/uppercut_V7_019716_v001930,2,V7.mp4,19716,19708,19719,12,uppercut,val
data/processed/clips/straight_V7_019815_v001931,0,V7.mp4,19815,19807,19818,12,straight,val
data/processed/clips/straight_V7_019823_v001932,0,V7.mp4,19823,19815,19826,12,straight,val
data/processed/clips/hook_V7_019839_v001933,1,V7.mp4,19839,19831,19842,12,hook,val
data/processed/clips/uppercut_V7_019856_v001934,2,V7.mp4,19856,19848,19859,12,uppercut,val
data/processed/clips/hook_V7_020006_v001935,1,V7.mp4,20006,19998,20009,12,hook,val
data/processed/clips/hook_V7_020024_v001936,1,V7.mp4,20024,20016,20027,12,hook,val
data/processed/clips/uppercut_V7_020041_v001937,2,V7.mp4,20041,20033,20044,12,uppercut,val
data/processed/clips/uppercut_V7_020132_v001938,2,V7.mp4,20132,20124,20135,12,uppercut,val
data/processed/clips/uppercut_V7_020277_v001939,2,V7.mp4,20277,20269,20280,12,uppercut,val
data/processed/clips/none_V7_020510_v001940,3,V7.mp4,20510,20502,20513,12,none,val
data/processed/clips/none_V7_020512_v001941,3,V7.mp4,20512,20504,20515,12,none,val
data/processed/clips/none_V7_020513_v001942,3,V7.mp4,20513,20505,20516,12,none,val
data/processed/clips/none_V7_020514_v001943,3,V7.mp4,20514,20506,20517,12,none,val
data/processed/clips/none_V7_020518_v001944,3,V7.mp4,20518,20510,20521,12,none,val
data/processed/clips/none_V7_020520_v001945,3,V7.mp4,20520,20512,20523,12,none,val
data/processed/clips/none_V7_020524_v001946,3,V7.mp4,20524,20516,20527,12,none,val
data/processed/clips/none_V7_020526_v001947,3,V7.mp4,20526,20518,20529,12,none,val
data/processed/clips/none_V7_020529_v001948,3,V7.mp4,20529,20521,20532,12,none,val
data/processed/clips/none_V7_020532_v001949,3,V7.mp4,20532,20524,20535,12,none,val
data/processed/clips/none_V7_020537_v001950,3,V7.mp4,20537,20529,20540,12,none,val
data/processed/clips/none_V7_020539_v001951,3,V7.mp4,20539,20531,20542,12,none,val
data/processed/clips/none_V7_020541_v001952,3,V7.mp4,20541,20533,20544,12,none,val
data/processed/clips/none_V7_020542_v001953,3,V7.mp4,20542,20534,20545,12,none,val
data/processed/clips/none_V7_020543_v001954,3,V7.mp4,20543,20535,20546,12,none,val
data/processed/clips/none_V7_020592_v001955,3,V7.mp4,20592,20584,20595,12,none,val
data/processed/clips/none_V7_020593_v001956,3,V7.mp4,20593,20585,20596,12,none,val
data/processed/clips/none_V7_020598_v001957,3,V7.mp4,20598,20590,20601,12,none,val
data/processed/clips/none_V7_020599_v001958,3,V7.mp4,20599,20591,20602,12,none,val
data/processed/clips/uppercut_V7_020656_v001959,2,V7.mp4,20656,20648,20659,12,uppercut,val
data/processed/clips/hook_V7_020764_v001960,1,V7.mp4,20764,20756,20767,12,hook,val
data/processed/clips/hook_V7_020772_v001961,1,V7.mp4,20772,20764,20775,12,hook,val
data/processed/clips/uppercut_V7_020779_v001962,2,V7.mp4,20779,20771,20782,12,uppercut,val
data/processed/clips/uppercut_V7_020914_v001963,2,V7.mp4,20914,20906,20917,12,uppercut,val
data/processed/clips/hook_V7_021036_v001964,1,V7.mp4,21036,21028,21039,12,hook,val
data/processed/clips/uppercut_V7_021049_v001965,2,V7.mp4,21049,21041,21052,12,uppercut,val
data/processed/clips/hook_V7_021153_v001966,1,V7.mp4,21153,21145,21156,12,hook,val
data/processed/clips/uppercut_V7_021169_v001967,2,V7.mp4,21169,21161,21172,12,uppercut,val
data/processed/clips/hook_V7_021265_v001968,1,V7.mp4,21265,21257,21268,12,hook,val
data/processed/clips/uppercut_V7_021280_v001969,2,V7.mp4,21280,21272,21283,12,uppercut,val
data/processed/clips/hook_V7_021426_v001970,1,V7.mp4,21426,21418,21429,12,hook,val
data/processed/clips/uppercut_V7_021441_v001971,2,V7.mp4,21441,21433,21444,12,uppercut,val
data/processed/clips/hook_V7_021512_v001972,1,V7.mp4,21512,21504,21515,12,hook,val
data/processed/clips/uppercut_V7_021524_v001973,2,V7.mp4,21524,21516,21527,12,uppercut,val
data/processed/clips/uppercut_V7_021650_v001974,2,V7.mp4,21650,21642,21653,12,uppercut,val
data/processed/clips/uppercut_V7_021819_v001975,2,V7.mp4,21819,21811,21822,12,uppercut,val
data/processed/clips/hook_V7_021958_v001976,1,V7.mp4,21958,21950,21961,12,hook,val
data/processed/clips/uppercut_V7_021966_v001977,2,V7.mp4,21966,21958,21969,12,uppercut,val
data/processed/clips/hook_V7_021973_v001978,1,V7.mp4,21973,21965,21976,12,hook,val
data/processed/clips/uppercut_V7_022091_v001979,2,V7.mp4,22091,22083,22094,12,uppercut,val
data/processed/clips/hook_V7_022098_v001980,1,V7.mp4,22098,22090,22101,12,hook,val
data/processed/clips/hook_V7_022166_v001981,1,V7.mp4,22166,22158,22169,12,hook,val
data/processed/clips/uppercut_V7_022188_v001982,2,V7.mp4,22188,22180,22191,12,uppercut,val
data/processed/clips/uppercut_V7_022320_v001983,2,V7.mp4,22320,22312,22323,12,uppercut,val
data/processed/clips/uppercut_V7_022440_v001984,2,V7.mp4,22440,22432,22443,12,uppercut,val
data/processed/clips/hook_V7_022446_v001985,1,V7.mp4,22446,22438,22449,12,hook,val
data/processed/clips/uppercut_V7_022568_v001986,2,V7.mp4,22568,22560,22571,12,uppercut,val
data/processed/clips/hook_V7_022738_v001987,1,V7.mp4,22738,22730,22741,12,hook,val
data/processed/clips/uppercut_V7_022766_v001988,2,V7.mp4,22766,22758,22769,12,uppercut,val
data/processed/clips/hook_V7_022884_v001989,1,V7.mp4,22884,22876,22887,12,hook,val
data/processed/clips/straight_V7_022902_v001990,0,V7.mp4,22902,22894,22905,12,straight,val
data/processed/clips/uppercut_V7_023009_v001991,2,V7.mp4,23009,23001,23012,12,uppercut,val
data/processed/clips/uppercut_V7_023134_v001992,2,V7.mp4,23134,23126,23137,12,uppercut,val
data/processed/clips/hook_V7_023295_v001993,1,V7.mp4,23295,23287,23298,12,hook,val
data/processed/clips/hook_V7_023301_v001994,1,V7.mp4,23301,23293,23304,12,hook,val
data/processed/clips/uppercut_V7_023469_v001995,2,V7.mp4,23469,23461,23472,12,uppercut,val
data/processed/clips/straight_V7_023479_v001996,0,V7.mp4,23479,23471,23482,12,straight,val
data/processed/clips/uppercut_V7_023604_v001997,2,V7.mp4,23604,23596,23607,12,uppercut,val
data/processed/clips/hook_V7_023609_v001998,1,V7.mp4,23609,23601,23612,12,hook,val
data/processed/clips/hook_V7_023744_v001999,1,V7.mp4,23744,23736,23747,12,hook,val
data/processed/clips/hook_V7_023751_v002000,1,V7.mp4,23751,23743,23754,12,hook,val
data/processed/clips/uppercut_V7_023758_v002001,2,V7.mp4,23758,23750,23761,12,uppercut,val
data/processed/clips/hook_V7_023767_v002002,1,V7.mp4,23767,23759,23770,12,hook,val
data/processed/clips/hook_V7_023935_v002003,1,V7.mp4,23935,23927,23938,12,hook,val
data/processed/clips/uppercut_V7_023948_v002004,2,V7.mp4,23948,23940,23951,12,uppercut,val
data/processed/clips/uppercut_V7_023976_v002005,2,V7.mp4,23976,23968,23979,12,uppercut,val
data/processed/clips/uppercut_V7_024089_v002006,2,V7.mp4,24089,24081,24092,12,uppercut,val
data/processed/clips/hook_V7_024097_v002007,1,V7.mp4,24097,24089,24100,12,hook,val
data/processed/clips/straight_V7_024113_v002008,0,V7.mp4,24113,24105,24116,12,straight,val
data/processed/clips/uppercut_V7_024124_v002009,2,V7.mp4,24124,24116,24127,12,uppercut,val
data/processed/clips/hook_V7_024264_v002010,1,V7.mp4,24264,24256,24267,12,hook,val
data/processed/clips/uppercut_V7_024276_v002011,2,V7.mp4,24276,24268,24279,12,uppercut,val
data/processed/clips/uppercut_V7_024302_v002012,2,V7.mp4,24302,24294,24305,12,uppercut,val
data/processed/clips/hook_V7_024397_v002013,1,V7.mp4,24397,24389,24400,12,hook,val
data/processed/clips/hook_V7_024401_v002014,1,V7.mp4,24401,24393,24404,12,hook,val
data/processed/clips/uppercut_V7_024406_v002015,2,V7.mp4,24406,24398,24409,12,uppercut,val
data/processed/clips/straight_V7_024420_v002016,0,V7.mp4,24420,24412,24423,12,straight,val
data/processed/clips/uppercut_V7_024428_v002017,2,V7.mp4,24428,24420,24431,12,uppercut,val
data/processed/clips/uppercut_V7_024528_v002018,2,V7.mp4,24528,24520,24531,12,uppercut,val
data/processed/clips/hook_V7_024533_v002019,1,V7.mp4,24533,24525,24536,12,hook,val
data/processed/clips/uppercut_V7_024550_v002020,2,V7.mp4,24550,24542,24553,12,uppercut,val
data/processed/clips/hook_V7_024625_v002021,1,V7.mp4,24625,24617,24628,12,hook,val
data/processed/clips/uppercut_V7_024632_v002022,2,V7.mp4,24632,24624,24635,12,uppercut,val
data/processed/clips/uppercut_V7_024637_v002023,2,V7.mp4,24637,24629,24640,12,uppercut,val
data/processed/clips/hook_V7_024642_v002024,1,V7.mp4,24642,24634,24645,12,hook,val
data/processed/clips/uppercut_V7_024662_v002025,2,V7.mp4,24662,24654,24665,12,uppercut,val
data/processed/clips/uppercut_V7_024779_v002026,2,V7.mp4,24779,24771,24782,12,uppercut,val
data/processed/clips/uppercut_V7_024860_v002027,2,V7.mp4,24860,24852,24863,12,uppercut,val
data/processed/clips/hook_V7_024865_v002028,1,V7.mp4,24865,24857,24868,12,hook,val
data/processed/clips/uppercut_V7_024961_v002029,2,V7.mp4,24961,24953,24964,12,uppercut,val
data/processed/clips/uppercut_V7_024964_v002030,2,V7.mp4,24964,24956,24967,12,uppercut,val
data/processed/clips/uppercut_V7_024989_v002031,2,V7.mp4,24989,24981,24992,12,uppercut,val
data/processed/clips/hook_V7_025055_v002032,1,V7.mp4,25055,25047,25058,12,hook,val
data/processed/clips/uppercut_V7_025062_v002033,2,V7.mp4,25062,25054,25065,12,uppercut,val
data/processed/clips/uppercut_V7_025067_v002034,2,V7.mp4,25067,25059,25070,12,uppercut,val
data/processed/clips/hook_V7_025072_v002035,1,V7.mp4,25072,25064,25075,12,hook,val
data/processed/clips/straight_V7_025083_v002036,0,V7.mp4,25083,25075,25086,12,straight,val
data/processed/clips/uppercut_V7_025091_v002037,2,V7.mp4,25091,25083,25094,12,uppercut,val
data/processed/clips/hook_V7_025158_v002038,1,V7.mp4,25158,25150,25161,12,hook,val
data/processed/clips/uppercut_V7_025170_v002039,2,V7.mp4,25170,25162,25173,12,uppercut,val
data/processed/clips/uppercut_V7_025197_v002040,2,V7.mp4,25197,25189,25200,12,uppercut,val
data/processed/clips/hook_V7_025275_v002041,1,V7.mp4,25275,25267,25278,12,hook,val
data/processed/clips/straight_V7_025289_v002042,0,V7.mp4,25289,25281,25292,12,straight,val
data/processed/clips/uppercut_V7_025298_v002043,2,V7.mp4,25298,25290,25301,12,uppercut,val
data/processed/clips/none_V7_025358_v002044,3,V7.mp4,25358,25350,25361,12,none,val
data/processed/clips/none_V7_025368_v002045,3,V7.mp4,25368,25360,25371,12,none,val
data/processed/clips/none_V7_025369_v002046,3,V7.mp4,25369,25361,25372,12,none,val
data/processed/clips/none_V7_025371_v002047,3,V7.mp4,25371,25363,25374,12,none,val
data/processed/clips/none_V7_025372_v002048,3,V7.mp4,25372,25364,25375,12,none,val
data/processed/clips/none_V7_025373_v002049,3,V7.mp4,25373,25365,25376,12,none,val
data/processed/clips/none_V7_025374_v002050,3,V7.mp4,25374,25366,25377,12,none,val
data/processed/clips/none_V7_025375_v002051,3,V7.mp4,25375,25367,25378,12,none,val
data/processed/clips/none_V7_025376_v002052,3,V7.mp4,25376,25368,25379,12,none,val
data/processed/clips/none_V7_025378_v002053,3,V7.mp4,25378,25370,25381,12,none,val
data/processed/clips/none_V7_025380_v002054,3,V7.mp4,25380,25372,25383,12,none,val
data/processed/clips/none_V7_025381_v002055,3,V7.mp4,25381,25373,25384,12,none,val
data/processed/clips/none_V7_025386_v002056,3,V7.mp4,25386,25378,25389,12,none,val
data/processed/clips/none_V7_025389_v002057,3,V7.mp4,25389,25381,25392,12,none,val
data/processed/clips/none_V7_025390_v002058,3,V7.mp4,25390,25382,25393,12,none,val
data/processed/clips/none_V7_025396_v002059,3,V7.mp4,25396,25388,25399,12,none,val
data/processed/clips/none_V7_025398_v002060,3,V7.mp4,25398,25390,25401,12,none,val
data/processed/clips/none_V7_025399_v002061,3,V7.mp4,25399,25391,25402,12,none,val
data/processed/clips/none_V7_025403_v002062,3,V7.mp4,25403,25395,25406,12,none,val
data/processed/clips/none_V7_025404_v002063,3,V7.mp4,25404,25396,25407,12,none,val
data/processed/clips/none_V7_025405_v002064,3,V7.mp4,25405,25397,25408,12,none,val
data/processed/clips/none_V7_025405_v002065,3,V7.mp4,25405,25397,25408,12,none,val
data/processed/clips/none_V7_025407_v002066,3,V7.mp4,25407,25399,25410,12,none,val
data/processed/clips/none_V7_025409_v002067,3,V7.mp4,25409,25401,25412,12,none,val
data/processed/clips/none_V7_025410_v002068,3,V7.mp4,25410,25402,25413,12,none,val
data/processed/clips/none_V7_025411_v002069,3,V7.mp4,25411,25403,25414,12,none,val
data/processed/clips/none_V7_025413_v002070,3,V7.mp4,25413,25405,25416,12,none,val
data/processed/clips/none_V7_025415_v002071,3,V7.mp4,25415,25407,25418,12,none,val
data/processed/clips/none_V7_025419_v002072,3,V7.mp4,25419,25411,25422,12,none,val
data/processed/clips/none_V7_025423_v002073,3,V7.mp4,25423,25415,25426,12,none,val
data/processed/clips/none_V7_025424_v002074,3,V7.mp4,25424,25416,25427,12,none,val
data/processed/clips/none_V7_025425_v002075,3,V7.mp4,25425,25417,25428,12,none,val
data/processed/clips/none_V7_026179_v002076,3,V7.mp4,26179,26171,26182,12,none,val
data/processed/clips/none_V7_026183_v002077,3,V7.mp4,26183,26175,26186,12,none,val
data/processed/clips/none_V7_026184_v002078,3,V7.mp4,26184,26176,26187,12,none,val
data/processed/clips/none_V7_026185_v002079,3,V7.mp4,26185,26177,26188,12,none,val
data/processed/clips/none_V7_026189_v002080,3,V7.mp4,26189,26181,26192,12,none,val
data/processed/clips/none_V7_026190_v002081,3,V7.mp4,26190,26182,26193,12,none,val
data/processed/clips/none_V7_026191_v002082,3,V7.mp4,26191,26183,26194,12,none,val
data/processed/clips/none_V7_026198_v002083,3,V7.mp4,26198,26190,26201,12,none,val
data/processed/clips/none_V7_026201_v002084,3,V7.mp4,26201,26193,26204,12,none,val
data/processed/clips/none_V7_026204_v002085,3,V7.mp4,26204,26196,26207,12,none,val
data/processed/clips/none_V7_026206_v002086,3,V7.mp4,26206,26198,26209,12,none,val
data/processed/clips/none_V7_026207_v002087,3,V7.mp4,26207,26199,26210,12,none,val
data/processed/clips/none_V7_026214_v002088,3,V7.mp4,26214,26206,26217,12,none,val
data/processed/clips/none_V7_026215_v002089,3,V7.mp4,26215,26207,26218,12,none,val
data/processed/clips/straight_V7_026252_v002090,0,V7.mp4,26252,26244,26255,12,straight,val
data/processed/clips/none_V7_026289_v002091,3,V7.mp4,26289,26281,26292,12,none,val
