sample_id,video_id,source_video_path,ann_row_index,start_frame,end_frame,duration_frames,class_raw,class_clean,class_id,split,skeleton_path,skeleton_index,skeleton_row_aligned,has_video,has_skeleton,quality_flag,notes
V7_00168,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,167,18253.0,18269.0,17.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V7.npy,167,True,True,True,ok,
V7_00169,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,168,18363.0,18373.0,11.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,168,True,True,True,ok,
V7_00170,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,169,18374.0,18382.0,9.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V7.npy,169,True,True,True,ok,
V7_00171,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,170,18576.0,18588.0,13.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,170,True,True,True,ok,
V7_00172,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,171,18588.0,18598.0,11.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V7.npy,171,True,True,True,ok,
V7_00173,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,172,18602.0,18615.0,14.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,172,True,True,True,ok,
V7_00174,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,173,18795.0,18803.0,9.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,173,True,True,True,ok,
V7_00175,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,174,18804.0,18814.0,11.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V7.npy,174,True,True,True,ok,
V7_00176,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,175,18818.0,18830.0,13.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,175,True,True,True,ok,
V7_00177,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,176,18988.0,18998.0,11.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,176,True,True,True,ok,
V7_00178,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,177,19051.0,19063.0,13.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,177,True,True,True,ok,
V7_00179,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,178,19213.0,19222.0,10.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,178,True,True,True,ok,
V7_00180,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,179,19224.0,19241.0,18.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V7.npy,179,True,True,True,ok,
V7_00181,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,180,19247.0,19257.0,11.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,180,True,True,True,ok,
V7_00182,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,181,19361.0,19370.0,10.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,181,True,True,True,ok,
V7_00183,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,182,19371.0,19380.0,10.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V7.npy,182,True,True,True,ok,
V7_00184,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,183,19385.0,19393.0,9.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,183,True,True,True,ok,
V7_00185,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,184,19525.0,19533.0,9.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,184,True,True,True,ok,
V7_00186,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,185,19535.0,19544.0,10.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V7.npy,185,True,True,True,ok,
V7_00187,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,186,19547.0,19557.0,11.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,186,True,True,True,ok,
V7_00188,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,187,19684.0,19692.0,9.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,187,True,True,True,ok,
V7_00189,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,188,19695.0,19704.0,10.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V7.npy,188,True,True,True,ok,
V7_00190,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,189,19709.0,19719.0,11.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,189,True,True,True,ok,
V7_00191,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,190,19824.0,19833.0,10.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,190,True,True,True,ok,
V7_00192,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,191,19835.0,19845.0,11.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V7.npy,191,True,True,True,ok,
V7_00193,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,192,19850.0,19859.0,10.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V7.npy,192,True,True,True,ok,
V7_00194,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,193,19996.0,20018.0,23.0,Rear Hook,Rear Hook,4,pending,data/raw/Skeleton_data/V7.npy,193,True,True,True,ok,
V7_00195,V7,/Users/krishna/dev/fightflow/data/downloaded-videos/V7.mp4,194,20014.0,20034.0,21.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V7.npy,194,True,True,True,ok,
V8_00001,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,0,1372.0,1381.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,0,True,True,True,ok,
V8_00002,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,1,1437.0,1445.0,9.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,1,True,True,True,ok,
V8_00003,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,2,1446.0,1454.0,9.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,2,True,True,True,ok,
V8_00004,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,3,1481.0,1488.0,8.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,3,True,True,True,ok,
V8_00005,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,4,1497.0,1505.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,4,True,True,True,ok,
V8_00006,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,5,1535.0,1554.0,20.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V8.npy,5,True,True,True,ok,
V8_00007,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,6,1568.0,1583.0,16.0,Rear Uppercut,Rear Uppercut,5,pending,data/raw/Skeleton_data/V8.npy,6,True,True,True,ok,
V8_00008,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,7,1737.0,1746.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,7,True,True,True,ok,
V8_00009,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,8,1741.0,1756.0,16.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,8,True,True,True,ok,
V8_00010,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,9,1752.0,1758.0,7.0,Rear Uppercut,Rear Uppercut,5,pending,data/raw/Skeleton_data/V8.npy,9,True,True,True,ok,
V8_00011,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,10,1759.0,1776.0,18.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,10,True,True,True,ok,
V8_00012,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,11,1829.0,1839.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,11,True,True,True,ok,
V8_00013,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,12,1846.0,1854.0,9.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,12,True,True,True,ok,
V8_00014,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,13,1853.0,1860.0,8.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,13,True,True,True,ok,
V8_00015,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,14,1858.0,1870.0,13.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,14,True,True,True,ok,
V8_00016,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,15,1886.0,1894.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,15,True,True,True,ok,
V8_00017,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,16,1889.0,1898.0,10.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V8.npy,16,True,True,True,ok,
V8_00018,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,17,1902.0,1913.0,12.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,17,True,True,True,ok,
V8_00019,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,18,1941.0,1955.0,15.0,Rear Uppercut,Rear Uppercut,5,pending,data/raw/Skeleton_data/V8.npy,18,True,True,True,ok,
V8_00020,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,19,1955.0,1967.0,13.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,19,True,True,True,ok,
V8_00021,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,20,4849.0,4859.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,20,True,True,True,ok,
V8_00022,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,21,4906.0,4915.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,21,True,True,True,ok,
V8_00023,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,22,4915.0,4923.0,9.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,22,True,True,True,ok,
V8_00024,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,23,5055.0,5063.0,9.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,23,True,True,True,ok,
V8_00025,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,24,5120.0,5128.0,9.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,24,True,True,True,ok,
V8_00026,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,25,5128.0,5137.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,25,True,True,True,ok,
V8_00027,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,26,5191.0,5198.0,8.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,26,True,True,True,ok,
V8_00028,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,27,5199.0,5208.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,27,True,True,True,ok,
V8_00029,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,28,5361.0,5371.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,28,True,True,True,ok,
V8_00030,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,29,5427.0,5440.0,14.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,29,True,True,True,ok,
V8_00031,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,30,5522.0,5532.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,30,True,True,True,ok,
V8_00032,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,31,5634.0,5642.0,9.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,31,True,True,True,ok,
V8_00033,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,32,5642.0,5650.0,9.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,32,True,True,True,ok,
V8_00034,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,33,5650.0,5659.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,33,True,True,True,ok,
V8_00035,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,34,5695.0,5704.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,34,True,True,True,ok,
V8_00036,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,35,5761.0,5770.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,35,True,True,True,ok,
V8_00037,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,36,5774.0,5783.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,36,True,True,True,ok,
V8_00038,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,37,5842.0,5853.0,12.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,37,True,True,True,ok,
V8_00039,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,38,5938.0,5948.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V8.npy,38,True,True,True,ok,
V8_00040,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,39,6962.0,6971.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,39,True,True,True,ok,
V8_00041,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,40,7018.0,7027.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,40,True,True,True,ok,
V8_00042,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,41,7095.0,7104.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,41,True,True,True,ok,
V8_00043,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,42,7143.0,7153.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,42,True,True,True,ok,
V8_00044,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,43,7249.0,7259.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,43,True,True,True,ok,
V8_00045,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,44,7321.0,7330.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,44,True,True,True,ok,
V8_00046,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,45,7326.0,7335.0,10.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V8.npy,45,True,True,True,ok,
V8_00047,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,46,7580.0,7590.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,46,True,True,True,ok,
V8_00048,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,47,7699.0,7709.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,47,True,True,True,ok,
V8_00049,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,48,7920.0,7929.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,48,True,True,True,ok,
V8_00050,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,49,7974.0,7984.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,49,True,True,True,ok,
V8_00051,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,50,8064.0,8073.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,50,True,True,True,ok,
V8_00052,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,51,8068.0,8079.0,12.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V8.npy,51,True,True,True,ok,
V8_00053,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,52,8098.0,8107.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,52,True,True,True,ok,
V8_00054,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,53,8152.0,8161.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,53,True,True,True,ok,
V8_00055,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,54,8242.0,8252.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,54,True,True,True,ok,
V8_00056,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,55,8302.0,8325.0,24.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,55,True,True,True,ok,
V8_00057,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,56,8471.0,8480.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,56,True,True,True,ok,
V8_00058,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,57,8474.0,8493.0,20.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,57,True,True,True,ok,
V8_00059,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,58,8534.0,8549.0,16.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,58,True,True,True,ok,
V8_00060,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,59,8637.0,8646.0,10.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,59,True,True,True,ok,
V8_00061,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,60,8756.0,8764.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,60,True,True,True,ok,
V8_00062,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,61,8760.0,8779.0,20.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,61,True,True,True,ok,
V8_00063,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,62,8842.0,8857.0,16.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V8.npy,62,True,True,True,ok,
V8_00064,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,63,8913.0,8921.0,9.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,63,True,True,True,ok,
V8_00065,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,64,8913.0,8935.0,23.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V8.npy,64,True,True,True,ok,
V8_00066,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,65,8988.0,9007.0,20.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,65,True,True,True,ok,
V8_00067,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,66,9065.0,9080.0,16.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,66,True,True,True,ok,
V8_00068,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,67,9084.0,9095.0,12.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V8.npy,67,True,True,True,ok,
V8_00069,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,68,9114.0,9122.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,68,True,True,True,ok,
V8_00070,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,69,9121.0,9132.0,12.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,69,True,True,True,ok,
V8_00071,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,70,9181.0,9197.0,17.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V8.npy,70,True,True,True,ok,
V8_00072,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,71,9214.0,9230.0,17.0,Rear Uppercut,Rear Uppercut,5,pending,data/raw/Skeleton_data/V8.npy,71,True,True,True,ok,
V8_00073,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,72,9272.0,9287.0,16.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,72,True,True,True,ok,
V8_00074,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,73,9286.0,9299.0,14.0,Rear Uppercut,Rear Uppercut,5,pending,data/raw/Skeleton_data/V8.npy,73,True,True,True,ok,
V8_00075,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,74,9335.0,9344.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,74,True,True,True,ok,
V8_00076,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,75,9339.0,9350.0,12.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V8.npy,75,True,True,True,ok,
V8_00077,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,76,9357.0,9369.0,13.0,Rear Uppercut,Rear Uppercut,5,pending,data/raw/Skeleton_data/V8.npy,76,True,True,True,ok,
V8_00078,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,77,9365.0,9382.0,18.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,77,True,True,True,ok,
V8_00079,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,78,9406.0,9419.0,14.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,78,True,True,True,ok,
V8_00080,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,79,9444.0,9459.0,16.0,Rear Uppercut,Rear Uppercut,5,pending,data/raw/Skeleton_data/V8.npy,79,True,True,True,ok,
V8_00081,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,80,9534.0,9547.0,14.0,Rear Uppercut,Rear Uppercut,5,pending,data/raw/Skeleton_data/V8.npy,80,True,True,True,ok,
V8_00082,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,81,9600.0,9610.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,81,True,True,True,ok,
V8_00083,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,82,9637.0,9646.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,82,True,True,True,ok,
V8_00084,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,83,9643.0,9651.0,9.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V8.npy,83,True,True,True,ok,
V8_00085,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,84,9652.0,9662.0,11.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,84,True,True,True,ok,
V8_00086,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,85,9660.0,9671.0,12.0,Rear Uppercut,Rear Uppercut,5,pending,data/raw/Skeleton_data/V8.npy,85,True,True,True,ok,
V8_00087,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,86,9670.0,9685.0,16.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,86,True,True,True,ok,
V8_00088,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,87,9732.0,9740.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,87,True,True,True,ok,
V8_00089,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,88,9747.0,9757.0,11.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,88,True,True,True,ok,
V8_00090,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,89,9775.0,9784.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,89,True,True,True,ok,
V8_00091,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,90,9792.0,9806.0,15.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,90,True,True,True,ok,
V8_00092,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,91,9838.0,9855.0,18.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,91,True,True,True,ok,
V8_00093,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,92,9885.0,9900.0,16.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,92,True,True,True,ok,
V8_00094,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,93,9901.0,9917.0,17.0,Rear Uppercut,Rear Uppercut,5,pending,data/raw/Skeleton_data/V8.npy,93,True,True,True,ok,
V8_00095,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,94,9982.0,9991.0,10.0,Rear Uppercut,Rear Uppercut,5,pending,data/raw/Skeleton_data/V8.npy,94,True,True,True,ok,
V8_00096,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,95,9988.0,10002.0,15.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,95,True,True,True,ok,
V8_00097,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,96,10049.0,10057.0,9.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,96,True,True,True,ok,
V8_00098,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,97,10058.0,10068.0,11.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,97,True,True,True,ok,
V8_00099,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,98,10123.0,10136.0,14.0,Lead Hook,Lead Hook,2,pending,data/raw/Skeleton_data/V8.npy,98,True,True,True,ok,
V8_00100,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,99,10142.0,10150.0,9.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V8.npy,99,True,True,True,ok,
V8_00101,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,100,10157.0,10169.0,13.0,Rear Uppercut,Rear Uppercut,5,pending,data/raw/Skeleton_data/V8.npy,100,True,True,True,ok,
V8_00102,V8,/Users/krishna/dev/fightflow/data/downloaded-videos/V8.mp4,101,10480.0,10489.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V8.npy,101,True,True,True,ok,
